0.100107	0.00249539	
0.0869038	0.000422244	
0.077361	0.00159406	
0.0638053	0.00293959	
0.0600301	0.00157446	
0.0537094	0.00095088	
0.0477842	0.000890403	
0.0456243	0.00210504	
0.0349009	0.00181342	
0.0309689	0.00108042	
0.0293788	0.002107	
0.0273441	0.00145882	
0.0245989	0.000959533	
0.0205613	0.00135241	
0.0187929	0.00133553	
0.0163183	0.000928185	
0.0155112	0.000777745	
0.0128519	0.00125763	
0.010854	0.000983618	
0.0103796	0.0010831	
0.00948242	0.000941072	
0.00755774	0.000541799	
0.00810864	0.000490088	
0.0079061	0.000581148	
0.00646764	0.000880657	
0.00510112	0.000712789	
0.00503912	0.000326842	
0.0043286	0.000574978	
0.00375563	0.000592526	
0.00383271	0.000443067	
0.00326476	0.000333321	
0.00321228	0.000488786	
0.00221496	0.000346314	
0.00253379	0.000397608	
0.00193286	0.00026322	
0.00174294	0.000225493	
0.00176856	0.000253409	
0.00154469	0.000218664	
0.00145331	0.000166565	
0.00123799	0.000117774	
0.000938805	0.000162455	
0.000957422	0.00021029	
0.000684502	0.000182379	
0.000707778	0.000161719	
0.000624923	8.75342e-05	
0.000509904	9.51052e-05	
0.000543568	0.000113517	
0.000477796	0.000129809	
0.000445168	8.47757e-05	
0.000400074	0.000110426	
0.000384816	0.000102766	
0.000378533	6.77829e-05	
0.000302887	2.46407e-05	
0.000285411	5.35832e-05	
0.000250004	4.54694e-05	
0.000238972	4.87158e-05	
0.000185344	3.62117e-05	
0.000135195	4.98981e-05	
0.000154705	3.54472e-05	
0.000152904	2.10261e-05	
0.000106024	2.38467e-05	
0.000125199	3.40832e-05	
0.000108554	3.27612e-05	
8.61248e-05	3.05059e-05	
9.37905e-05	1.40577e-05	
6.81335e-05	2.59822e-05	
8.23732e-05	1.86721e-05	
5.11222e-05	1.59728e-05	
6.21435e-05	1.69585e-05	
5.19262e-05	2.28678e-05	
4.05734e-05	1.52991e-05	
3.27738e-05	9.76223e-06	
3.84811e-05	6.47084e-06	
3.90102e-05	5.96717e-06	
3.44923e-05	1.03484e-05	
2.67269e-05	8.97526e-06	
2.62904e-05	5.8546e-06	
2.10694e-05	8.12772e-06	
2.15256e-05	4.98746e-06	
1.80082e-05	3.21528e-06	
1.48412e-05	3.39241e-06	
1.51841e-05	1.94535e-06	
1.36825e-05	3.24197e-06	
1.33173e-05	2.00188e-06	
1.09754e-05	2.45994e-06	
1.15427e-05	3.38276e-06	
8.11113e-06	3.95144e-06	
1.13139e-05	2.43823e-06	
7.945e-06	3.52383e-06	
5.51159e-06	3.22345e-06	
6.77723e-06	7.34067e-07	
5.81252e-06	3.11585e-06	
4.32921e-06	1.43022e-06	
4.07698e-06	1.77005e-06	
2.71713e-06	1.08837e-06	
3.72882e-06	7.55733e-07	
2.64255e-06	1.04084e-06	
3.38796e-06	8.36152e-07	
2.64859e-06	9.68909e-07	
1.8129e-06	9.91859e-07	
2.3168e-06	1.08615e-06	
1.37769e-06	3.83283e-07	
2.60343e-06	6.35812e-07	
1.47906e-06	4.49206e-07	
1.1918e-06	7.13333e-07	
1.32794e-06	4.49014e-07	
8.62914e-07	5.64486e-07	
1.21935e-06	5.63939e-07	
1.1725e-06	5.99657e-07	
9.55574e-07	5.98879e-07	
5.92016e-07	4.08042e-07	
6.11076e-07	3.70479e-07	
9.62994e-07	2.17734e-07	
7.76036e-07	3.68716e-07	
6.38795e-07	2.89931e-07	
6.54953e-07	2.46376e-07	
5.41111e-07	1.33719e-07	
5.99738e-07	1.2616e-07	
2.69046e-07	2.67762e-07	
3.68597e-07	1.07452e-07	
3.7231e-07	1.7771e-07	
2.83498e-07	8.83738e-08	
2.47627e-07	1.91864e-07	
2.67791e-07	1.14016e-07	
2.55039e-07	1.64623e-07	
3.10258e-07	7.584e-08	
1.58502e-07	1.58904e-07	
1.83459e-07	8.22031e-08	
1.34398e-07	1.09107e-07	
1.78464e-07	5.47525e-08	
1.15308e-07	8.64848e-08	
7.83659e-08	7.26957e-08	
6.63274e-08	3.04365e-08	
6.13476e-08	2.81875e-08	
9.22836e-08	3.04354e-08	
9.63088e-08	2.89516e-08	
6.53472e-08	1.31736e-08	
5.27193e-08	1.59905e-08	
4.82184e-08	2.96727e-08	
4.47928e-08	3.08116e-08	
3.41491e-08	9.37056e-09	
3.76654e-08	2.34287e-08	
3.45455e-08	1.87486e-08	
4.23184e-08	9.74862e-09	
2.94804e-08	1.36782e-08	
1.04341e-08	6.39181e-09	
2.91201e-08	1.56201e-08	
2.11664e-08	8.96389e-09	
1.80341e-08	8.37294e-09	
1.50866e-08	6.10639e-09	
2.09397e-08	9.68202e-09	
1.27344e-08	7.72051e-09	
1.55042e-08	5.95608e-09	
9.89387e-09	4.33044e-09	
9.9829e-09	7.0722e-09	
1.39687e-08	7.2972e-09	
7.59503e-09	9.45948e-09	
1.10518e-08	8.56276e-09	
1.08609e-08	6.5363e-09	
9.35257e-09	1.97019e-09	
6.76931e-09	3.05764e-09	
7.39401e-09	2.31179e-09	
3.13613e-09	3.70174e-09	
7.19366e-09	1.95016e-09	
4.89317e-09	1.77039e-09	
2.86365e-09	1.24095e-09	
6.403e-09	2.29557e-09	
4.17642e-09	2.0929e-09	
3.86127e-09	1.90381e-09	
2.06365e-09	1.1926e-09	
1.64604e-09	1.09504e-09	
2.51409e-09	1.75266e-09	
2.06982e-09	1.37129e-09	
3.1635e-09	1.71068e-09	
2.52958e-09	1.58513e-09	
2.35703e-09	1.73549e-10	
1.31914e-09	8.43618e-10	
4.64403e-10	1.38007e-09	
5.58361e-10	5.57904e-10	
1.56867e-09	7.79224e-10	
5.96241e-10	8.3722e-10	
1.33561e-09	7.8411e-10	
1.12715e-09	2.02227e-10	
6.57688e-10	7.4239e-10	
8.68616e-10	6.01996e-10	
5.59553e-10	3.23907e-10	
7.32765e-10	5.81052e-10	
3.42762e-10	2.01595e-10	
5.62446e-10	2.50179e-10	
6.89424e-10	2.36718e-10	
5.79353e-10	1.08438e-10	
3.91032e-10	9.71678e-11	
3.57943e-10	2.65119e-10	
2.47643e-10	8.08562e-11	
2.68063e-10	7.88529e-11	
2.42971e-10	6.88064e-11	
3.27101e-10	9.90395e-11	
1.21901e-10	1.20852e-10	
1.62567e-10	1.1092e-10	
1.27629e-10	2.61452e-11	
0	9.40432e-11	
2.38655e-10	6.5389e-11	
1.62966e-10	5.98293e-11	
1.09587e-10	1.64376e-10	
6.7445e-11	1.01835e-10	
1.39843e-10	9.34312e-11	
1.27903e-10	8.58135e-11	
7.75924e-11	2.68134e-11	
1.46363e-10	3.62367e-11	
7.7821e-11	1.09402e-11	
8.32103e-11	9.37776e-11	
8.56515e-11	2.82574e-11	
5.22796e-11	2.64545e-11	
4.01482e-11	3.12706e-11	
5.88613e-11	7.20927e-12	
8.18755e-11	5.49026e-11	
7.61253e-11	1.25421e-11	
2.87044e-11	2.90123e-11	
1.61132e-11	3.7559e-11	
3.45562e-11	1.98063e-11	
1.39471e-11	4.39723e-12	
2.94176e-11	8.48097e-12	
1.55937e-11	1.1767e-11	
4.2973e-11	2.13575e-11	
1.66004e-11	9.91268e-12	
9.31987e-12	5.90906e-12	
